订单编号,总金额,买家实际支付金额,收货地址,订单创建时间,订单付款时间,退款金额,下单日期,下单小时,下单星期,是否周末,下单月份,付款延迟(小时),是否付款,是否退款,实际收入,退款比例,金额段,下单时段
23660,669.0,669.0,江苏省,2025-02-28 19:13:00,2025-02-28 19:13:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.0,1,0,669.0,0.0,500-1000,晚上(18-24)
23661,238.0,238.0,浙江省,2025-02-28 19:13:00,2025-02-28 19:13:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.0,1,0,238.0,0.0,200-500,晚上(18-24)
23662,85.0,0.0,山东省,2025-02-28 19:12:00,2025-02-28 19:12:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.0,0,0,0.0,0.0,50-100,晚上(18-24)
23663,45.0,45.0,四川省,2025-02-28 19:12:00,2025-02-28 19:12:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.0,1,0,45.0,0.0,0-50,晚上(18-24)
23664,37.0,37.0,四川省,2025-02-28 19:12:00,2025-02-28 19:12:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.0,1,0,37.0,0.0,0-50,晚上(18-24)
23665,37.0,37.0,四川省,2025-02-28 19:11:00,2025-02-28 19:12:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.016666666666666666,1,0,37.0,0.0,0-50,晚上(18-24)
23666,69.0,69.0,河北省,2025-02-28 19:11:00,2025-02-28 19:12:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.016666666666666666,1,0,69.0,0.0,50-100,晚上(18-24)
23667,142.0,0.0,河北省,2025-02-28 19:10:00,2025-02-28 19:11:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,100-200,晚上(18-24)
23668,83.0,0.0,河北省,2025-02-28 19:09:00,,0.0,2025-02-28,19.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,晚上(18-24)
23669,21.0,21.0,北京市,2025-02-28 19:08:00,2025-02-28 19:08:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.0,1,0,21.0,0.0,0-50,晚上(18-24)
23670,128.0,128.0,四川省,2025-02-28 19:08:00,2025-02-28 19:08:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.0,1,0,128.0,0.0,100-200,晚上(18-24)
23671,53.0,53.0,河南省,2025-02-28 19:07:00,2025-02-28 19:07:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.0,1,0,53.0,0.0,50-100,晚上(18-24)
23672,136.0,136.0,广东省,2025-02-28 19:07:00,2025-02-28 19:08:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.016666666666666666,1,0,136.0,0.0,100-200,晚上(18-24)
23673,37.0,0.0,北京市,2025-02-28 19:06:00,,0.0,2025-02-28,19.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,晚上(18-24)
23674,81.0,81.0,河南省,2025-02-28 19:06:00,2025-02-28 19:06:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.0,1,0,81.0,0.0,50-100,晚上(18-24)
23675,69.0,69.0,吉林省,2025-02-28 19:06:00,2025-02-28 19:06:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.0,1,0,69.0,0.0,50-100,晚上(18-24)
23676,104.0,0.0,江苏省,2025-02-28 19:05:00,,0.0,2025-02-28,19.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,晚上(18-24)
23677,238.0,238.0,江苏省,2025-02-28 19:04:00,2025-02-28 19:04:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.0,1,0,238.0,0.0,200-500,晚上(18-24)
23678,183.0,183.0,河北省,2025-02-28 19:03:00,2025-02-28 19:03:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.0,1,0,183.0,0.0,100-200,晚上(18-24)
23679,69.0,69.0,浙江省,2025-02-28 19:01:00,2025-02-28 19:01:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.0,1,0,69.0,0.0,50-100,晚上(18-24)
23680,37.0,37.0,山东省,2025-02-28 19:00:00,2025-02-28 19:02:00,0.0,2025-02-28,19.0,4.0,0,2.0,0.03333333333333333,1,0,37.0,0.0,0-50,晚上(18-24)
23681,53.0,53.0,江苏省,2025-02-28 18:59:00,2025-02-28 18:59:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,53.0,0.0,50-100,下午(12-18)
23682,85.0,0.0,辽宁省,2025-02-28 18:59:00,2025-02-28 18:59:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,50-100,下午(12-18)
23683,101.0,101.0,江苏省,2025-02-28 18:58:00,2025-02-28 18:58:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,101.0,0.0,100-200,下午(12-18)
23684,69.0,0.0,河南省,2025-02-28 18:58:00,2025-02-28 18:58:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,50-100,下午(12-18)
23685,81.0,81.0,江苏省,2025-02-28 18:57:00,2025-02-28 18:58:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.016666666666666666,1,0,81.0,0.0,50-100,下午(12-18)
23686,224.0,224.0,江苏省,2025-02-28 18:57:00,2025-02-28 18:57:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,224.0,0.0,200-500,下午(12-18)
23687,320.0,320.0,浙江省,2025-02-28 18:54:00,2025-02-28 18:55:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.016666666666666666,1,0,320.0,0.0,200-500,下午(12-18)
23688,37.0,0.0,天津市,2025-02-28 18:53:00,2025-02-28 18:53:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,0-50,下午(12-18)
23689,37.0,37.0,山东省,2025-02-28 18:53:00,2025-02-28 18:53:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,37.0,0.0,0-50,下午(12-18)
23690,37.0,0.0,山西省,2025-02-28 18:51:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,下午(12-18)
23691,81.0,81.0,江苏省,2025-02-28 18:51:00,2025-02-28 18:51:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,81.0,0.0,50-100,下午(12-18)
23692,21.0,21.0,四川省,2025-02-28 18:50:00,2025-02-28 18:50:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,21.0,0.0,0-50,下午(12-18)
23693,69.0,0.0,上海市,2025-02-28 18:50:00,2025-02-28 18:50:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,50-100,下午(12-18)
23694,199.0,199.0,广东省,2025-02-28 18:49:00,2025-02-28 18:49:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,199.0,0.0,100-200,下午(12-18)
23695,37.0,0.0,上海市,2025-02-28 18:49:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,下午(12-18)
23696,37.0,0.0,上海市,2025-02-28 18:49:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,下午(12-18)
23697,45.0,45.0,四川省,2025-02-28 18:49:00,2025-02-28 18:49:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,45.0,0.0,0-50,下午(12-18)
23698,53.0,53.0,甘肃省,2025-02-28 18:48:00,2025-02-28 18:49:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.016666666666666666,1,0,53.0,0.0,50-100,下午(12-18)
23699,37.0,0.0,广西壮族自治区,2025-02-28 18:48:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,下午(12-18)
23700,152.0,152.0,重庆市,2025-02-28 18:48:00,2025-02-28 18:48:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,152.0,0.0,100-200,下午(12-18)
23701,61.0,61.0,天津市,2025-02-28 18:48:00,2025-02-28 18:48:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,61.0,0.0,50-100,下午(12-18)
23702,247.0,247.0,北京市,2025-02-28 18:48:00,2025-02-28 18:48:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,247.0,0.0,200-500,下午(12-18)
23703,69.0,69.0,山东省,2025-02-28 18:48:00,2025-02-28 18:50:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.03333333333333333,1,0,69.0,0.0,50-100,下午(12-18)
23704,83.0,83.0,广东省,2025-02-28 18:48:00,2025-02-28 18:48:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,83.0,0.0,50-100,下午(12-18)
23705,61.0,0.0,天津市,2025-02-28 18:47:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,下午(12-18)
23706,101.0,101.0,湖南省,2025-02-28 18:47:00,2025-02-28 18:47:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,101.0,0.0,100-200,下午(12-18)
23707,128.0,128.0,陕西省,2025-02-28 18:47:00,2025-02-28 18:47:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,128.0,0.0,100-200,下午(12-18)
23708,104.0,104.0,广东省,2025-02-28 18:47:00,2025-02-28 18:47:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,104.0,0.0,100-200,下午(12-18)
23709,75.0,0.0,江苏省,2025-02-28 18:46:00,2025-02-28 18:46:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,50-100,下午(12-18)
23710,101.0,101.0,江苏省,2025-02-28 18:46:00,2025-02-28 18:46:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,101.0,0.0,100-200,下午(12-18)
23711,37.0,0.0,广东省,2025-02-28 18:45:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,下午(12-18)
23712,119.0,0.0,安徽省,2025-02-28 18:45:00,2025-02-28 18:45:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,100-200,下午(12-18)
23713,85.0,85.0,北京市,2025-02-28 18:44:00,2025-02-28 18:44:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,85.0,0.0,50-100,下午(12-18)
23714,77.0,0.0,广东省,2025-02-28 18:43:00,2025-02-28 18:43:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,50-100,下午(12-18)
23715,119.0,0.0,广东省,2025-02-28 18:41:00,2025-02-28 18:41:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,100-200,下午(12-18)
23716,119.0,119.0,江西省,2025-02-28 18:41:00,2025-02-28 18:41:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,119.0,0.0,100-200,下午(12-18)
23717,93.0,93.0,湖南省,2025-02-28 18:40:00,2025-02-28 18:40:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,93.0,0.0,50-100,下午(12-18)
23718,140.0,140.0,辽宁省,2025-02-28 18:39:00,2025-02-28 18:39:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,140.0,0.0,100-200,下午(12-18)
23719,66.9,0.0,河北省,2025-02-28 18:39:00,2025-02-28 18:39:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,50-100,下午(12-18)
23720,83.0,0.0,广东省,2025-02-28 18:38:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,下午(12-18)
23721,120.0,120.0,湖南省,2025-02-28 18:38:00,2025-02-28 18:38:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,120.0,0.0,100-200,下午(12-18)
23722,37.0,37.0,陕西省,2025-02-28 18:38:00,2025-02-28 18:38:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,37.0,0.0,0-50,下午(12-18)
23723,144.0,144.0,北京市,2025-02-28 18:38:00,2025-02-28 18:38:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,144.0,0.0,100-200,下午(12-18)
23724,101.0,37.0,河南省,2025-02-28 18:38:00,2025-02-28 18:38:00,37.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,1,0.0,1.0,100-200,下午(12-18)
23725,53.0,53.0,福建省,2025-02-28 18:37:00,2025-02-28 18:37:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,53.0,0.0,50-100,下午(12-18)
23726,119.0,0.0,天津市,2025-02-28 18:37:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,下午(12-18)
23727,45.0,45.0,内蒙古自治区,2025-02-28 18:36:00,2025-02-28 18:37:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.016666666666666666,1,0,45.0,0.0,0-50,下午(12-18)
23728,114.0,114.0,江西省,2025-02-28 18:36:00,2025-02-28 18:36:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,114.0,0.0,100-200,下午(12-18)
23729,77.0,77.0,山东省,2025-02-28 18:35:00,2025-02-28 18:35:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,77.0,0.0,50-100,下午(12-18)
23730,119.0,0.0,江苏省,2025-02-28 18:35:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,下午(12-18)
23731,176.0,0.0,湖南省,2025-02-28 18:35:00,2025-02-28 18:35:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,100-200,下午(12-18)
23732,77.0,77.0,山东省,2025-02-28 18:34:00,2025-02-28 18:34:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,77.0,0.0,50-100,下午(12-18)
23733,279.0,215.0,河北省,2025-02-28 18:34:00,2025-02-28 18:34:00,64.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,1,151.0,0.29767441860465116,200-500,下午(12-18)
23734,69.0,69.0,山东省,2025-02-28 18:34:00,2025-02-28 18:34:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,69.0,0.0,50-100,下午(12-18)
23735,135.0,0.0,上海市,2025-02-28 18:34:00,2025-02-28 18:34:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,100-200,下午(12-18)
23736,144.0,144.0,山东省,2025-02-28 18:33:00,2025-02-28 18:33:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,144.0,0.0,100-200,下午(12-18)
23737,37.0,37.0,广东省,2025-02-28 18:33:00,2025-02-28 18:33:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,37.0,0.0,0-50,下午(12-18)
23738,81.0,81.0,四川省,2025-02-28 18:32:00,2025-02-28 18:33:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.016666666666666666,1,0,81.0,0.0,50-100,下午(12-18)
23739,69.0,0.0,山东省,2025-02-28 18:32:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,下午(12-18)
23740,81.0,0.0,四川省,2025-02-28 18:30:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,下午(12-18)
23741,45.0,45.0,浙江省,2025-02-28 18:30:00,2025-02-28 18:30:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,45.0,0.0,0-50,下午(12-18)
23742,85.0,85.0,广东省,2025-02-28 18:29:00,2025-02-28 18:29:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,85.0,0.0,50-100,下午(12-18)
23743,37.0,37.0,河南省,2025-02-28 18:27:00,2025-02-28 18:27:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,37.0,0.0,0-50,下午(12-18)
23744,69.0,0.0,山东省,2025-02-28 18:27:00,2025-02-28 18:27:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,50-100,下午(12-18)
23745,287.0,287.0,山东省,2025-02-28 18:27:00,2025-02-28 18:27:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,287.0,0.0,200-500,下午(12-18)
23746,37.0,37.0,广东省,2025-02-28 18:25:00,2025-02-28 18:25:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,37.0,0.0,0-50,下午(12-18)
23747,83.0,0.0,天津市,2025-02-28 18:24:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,下午(12-18)
23748,37.0,37.0,江苏省,2025-02-28 18:23:00,2025-02-28 18:23:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,37.0,0.0,0-50,下午(12-18)
23749,37.0,37.0,广东省,2025-02-28 18:22:00,2025-02-28 20:13:00,0.0,2025-02-28,18.0,4.0,0,2.0,1.85,1,0,37.0,0.0,0-50,下午(12-18)
23750,81.0,81.0,北京市,2025-02-28 18:22:00,2025-02-28 18:22:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,81.0,0.0,50-100,下午(12-18)
23751,53.0,53.0,北京市,2025-02-28 18:22:00,2025-02-28 18:22:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,53.0,0.0,50-100,下午(12-18)
23752,119.0,119.0,湖南省,2025-02-28 18:20:00,2025-02-28 18:21:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.016666666666666666,1,0,119.0,0.0,100-200,下午(12-18)
23753,37.0,37.0,陕西省,2025-02-28 18:20:00,2025-02-28 18:20:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,37.0,0.0,0-50,下午(12-18)
23754,81.0,81.0,上海市,2025-02-28 18:19:00,2025-02-28 18:26:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.11666666666666667,1,0,81.0,0.0,50-100,下午(12-18)
23755,190.0,190.0,上海市,2025-02-28 18:19:00,2025-02-28 18:20:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.016666666666666666,1,0,190.0,0.0,100-200,下午(12-18)
23756,37.0,0.0,安徽省,2025-02-28 18:18:00,2025-02-28 18:18:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,0-50,下午(12-18)
23757,85.0,0.0,广东省,2025-02-28 18:18:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,下午(12-18)
23758,43.0,0.0,辽宁省,2025-02-28 18:18:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,下午(12-18)
23759,43.0,0.0,辽宁省,2025-02-28 18:16:00,2025-02-28 18:18:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.03333333333333333,0,0,0.0,0.0,0-50,下午(12-18)
23760,114.0,0.0,天津市,2025-02-28 18:16:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,下午(12-18)
23761,244.9,244.9,北京市,2025-02-28 18:16:00,2025-02-28 18:16:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,244.9,0.0,200-500,下午(12-18)
23762,77.0,0.0,山东省,2025-02-28 18:15:00,2025-02-28 18:15:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,50-100,下午(12-18)
23763,40.0,40.0,浙江省,2025-02-28 18:15:00,2025-02-28 18:24:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.15,1,0,40.0,0.0,0-50,下午(12-18)
23764,119.0,119.0,山东省,2025-02-28 18:15:00,2025-02-28 18:15:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,119.0,0.0,100-200,下午(12-18)
23765,37.0,37.0,河南省,2025-02-28 18:15:00,2025-02-28 18:15:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,37.0,0.0,0-50,下午(12-18)
23766,119.0,119.0,四川省,2025-02-28 18:14:00,2025-02-28 18:14:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,119.0,0.0,100-200,下午(12-18)
23767,77.0,0.0,山东省,2025-02-28 18:14:00,2025-02-28 18:14:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,50-100,下午(12-18)
23768,119.0,119.0,上海市,2025-02-28 18:14:00,2025-02-28 18:14:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,119.0,0.0,100-200,下午(12-18)
23769,21.0,0.0,福建省,2025-02-28 18:14:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,下午(12-18)
23770,101.0,101.0,河北省,2025-02-28 18:13:00,2025-02-28 18:13:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,101.0,0.0,100-200,下午(12-18)
23771,101.0,101.0,重庆市,2025-02-28 18:12:00,2025-02-28 18:12:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,101.0,0.0,100-200,下午(12-18)
23772,102.0,102.0,贵州省,2025-02-28 18:12:00,2025-02-28 18:12:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,102.0,0.0,100-200,下午(12-18)
23773,85.0,85.0,山东省,2025-02-28 18:11:00,2025-02-28 18:12:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.016666666666666666,1,0,85.0,0.0,50-100,下午(12-18)
23774,45.0,45.0,广东省,2025-02-28 18:11:00,2025-02-28 18:11:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,45.0,0.0,0-50,下午(12-18)
23775,112.0,112.0,北京市,2025-02-28 18:09:00,2025-02-28 18:09:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,112.0,0.0,100-200,下午(12-18)
23776,21.0,21.0,福建省,2025-02-28 18:09:00,2025-02-28 18:16:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.11666666666666667,1,0,21.0,0.0,0-50,下午(12-18)
23777,53.0,53.0,重庆市,2025-02-28 18:08:00,2025-02-28 18:08:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,53.0,0.0,50-100,下午(12-18)
23778,45.0,45.0,云南省,2025-02-28 18:08:00,2025-02-28 18:08:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,45.0,0.0,0-50,下午(12-18)
23779,102.0,0.0,黑龙江省,2025-02-28 18:08:00,2025-02-28 18:08:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,100-200,下午(12-18)
23780,69.0,0.0,广东省,2025-02-28 18:08:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,下午(12-18)
23781,66.9,0.0,江苏省,2025-02-28 18:07:00,,0.0,2025-02-28,18.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,下午(12-18)
23782,85.0,85.0,江苏省,2025-02-28 18:06:00,2025-02-28 18:06:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,85.0,0.0,50-100,下午(12-18)
23783,160.0,160.0,福建省,2025-02-28 18:06:00,2025-02-28 18:07:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.016666666666666666,1,0,160.0,0.0,100-200,下午(12-18)
23784,69.0,69.0,河南省,2025-02-28 18:06:00,2025-02-28 18:06:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,69.0,0.0,50-100,下午(12-18)
23785,21.0,21.0,山东省,2025-02-28 18:06:00,2025-02-28 18:06:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,21.0,0.0,0-50,下午(12-18)
23786,101.0,101.0,河南省,2025-02-28 18:05:00,2025-02-28 18:05:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,101.0,0.0,100-200,下午(12-18)
23787,45.0,45.0,江苏省,2025-02-28 18:05:00,2025-02-28 18:05:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,45.0,0.0,0-50,下午(12-18)
23788,37.0,37.0,江苏省,2025-02-28 18:04:00,2025-02-28 18:05:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.016666666666666666,1,0,37.0,0.0,0-50,下午(12-18)
23789,69.0,69.0,安徽省,2025-02-28 18:04:00,2025-02-28 18:04:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,69.0,0.0,50-100,下午(12-18)
23790,43.0,43.0,安徽省,2025-02-28 18:03:00,2025-02-28 18:04:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.016666666666666666,1,0,43.0,0.0,0-50,下午(12-18)
23791,69.0,69.0,江苏省,2025-02-28 18:03:00,2025-02-28 18:03:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,69.0,0.0,50-100,下午(12-18)
23792,167.0,167.0,上海市,2025-02-28 18:02:00,2025-02-28 18:03:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.016666666666666666,1,0,167.0,0.0,100-200,下午(12-18)
23793,69.0,69.0,江苏省,2025-02-28 18:02:00,2025-02-28 18:02:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,69.0,0.0,50-100,下午(12-18)
23794,85.0,85.0,陕西省,2025-02-28 18:01:00,2025-02-28 18:02:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.016666666666666666,1,0,85.0,0.0,50-100,下午(12-18)
23795,37.0,0.0,福建省,2025-02-28 18:01:00,2025-02-28 18:01:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,0,0,0.0,0.0,0-50,下午(12-18)
23796,123.0,123.0,新疆维吾尔自治区,2025-02-28 18:01:00,2025-02-28 18:01:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,123.0,0.0,100-200,下午(12-18)
23797,21.0,21.0,辽宁省,2025-02-28 18:00:00,2025-02-28 18:00:00,0.0,2025-02-28,18.0,4.0,0,2.0,0.0,1,0,21.0,0.0,0-50,下午(12-18)
23798,112.0,112.0,陕西省,2025-02-28 17:59:00,2025-02-28 17:59:00,0.0,2025-02-28,17.0,4.0,0,2.0,0.0,1,0,112.0,0.0,100-200,下午(12-18)
23799,37.0,0.0,江苏省,2025-02-28 17:59:00,2025-02-28 17:59:00,0.0,2025-02-28,17.0,4.0,0,2.0,0.0,0,0,0.0,0.0,0-50,下午(12-18)
23800,101.0,0.0,广东省,2025-02-28 17:59:00,,0.0,2025-02-28,17.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,下午(12-18)
23801,37.0,37.0,四川省,2025-02-28 17:58:00,2025-02-28 17:58:00,0.0,2025-02-28,17.0,4.0,0,2.0,0.0,1,0,37.0,0.0,0-50,下午(12-18)
23802,69.0,69.0,山西省,2025-02-28 17:58:00,2025-02-28 17:58:00,0.0,2025-02-28,17.0,4.0,0,2.0,0.0,1,0,69.0,0.0,50-100,下午(12-18)
23803,61.0,61.0,江苏省,2025-02-28 17:57:00,2025-02-28 17:57:00,0.0,2025-02-28,17.0,4.0,0,2.0,0.0,1,0,61.0,0.0,50-100,下午(12-18)
23804,101.0,101.0,浙江省,2025-02-28 17:57:00,2025-02-28 17:57:00,0.0,2025-02-28,17.0,4.0,0,2.0,0.0,1,0,101.0,0.0,100-200,下午(12-18)
23805,144.0,0.0,山东省,2025-02-28 17:57:00,2025-02-28 17:57:00,0.0,2025-02-28,17.0,4.0,0,2.0,0.0,0,0,0.0,0.0,100-200,下午(12-18)
23806,37.0,0.0,陕西省,2025-02-28 17:57:00,,0.0,2025-02-28,17.0,4.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,下午(12-18)
23807,108.0,0.0,四川省,2025-02-28 17:56:00,2025-02-28 17:57:00,0.0,2025-02-28,17.0,4.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,100-200,下午(12-18)
